date,country_code,country,sector,pay_transparency_pct,pay_transparency_pct_3ma
2020-09-01,US,United States,Management,10.07615458325883,9.673160121510898
2020-09-01,US,United States,Marketing,20.205214146811908,19.73609991617899
2020-09-01,US,United States,Mechanical Engineering,13.552859618717505,12.325804020881861
2020-09-01,US,United States,Media & Communications,23.376263675391222,23.18330079811499
2020-09-01,US,United States,Medical Information,15.532559705745221,15.007690596386595
2020-09-01,US,United States,Medical Technician,13.681758046199056,13.426100974808307
2020-09-01,US,United States,Nursing,15.856659087430042,15.283388741193122
2020-09-01,US,United States,Personal Care & Home Health,33.401483263178996,31.817351598912598
2020-09-01,US,United States,Pharmacy,10.563717279992343,10.138204701837685
2020-09-01,US,United States,Physicians & Surgeons,12.145372725494033,11.547101273063639
2020-09-01,US,United States,Production & Manufacturing,32.801365282166,31.345205602919094
2020-09-01,US,United States,Project Management,14.283660297782605,13.44317765028629
2020-09-01,US,United States,Retail,12.155785260819053,11.240248305602151
2020-09-01,US,United States,Sales,20.934600271757816,20.146237551432378
2020-09-01,US,United States,Scientific Research & Development,7.686401495551736,7.452985865938615
2020-09-01,US,United States,Security & Public Safety,30.38367399519066,30.37221348896105
2020-09-01,US,United States,Social Science,27.993721724679162,26.106184692947377
2020-09-01,US,United States,Software Development,8.384652318226415,8.008246398812496
2020-09-01,US,United States,Therapy,24.613865985367553,23.067957236460227
2020-10-01,US,United States,Accounting,19.127093131338356,19.295856267296134
2020-10-01,US,United States,Administrative Assistance,31.804240946304436,31.415350692087276
2020-10-01,US,United States,Architecture,27.35012415750266,25.249269029586696
2020-10-01,US,United States,Arts & Entertainment,22.56662804171495,21.364662338436478
2020-10-01,US,United States,Aviation,17.93523969722456,16.82132267282431
2020-10-01,US,United States,Banking & Finance,13.411647968247365,12.865030327474848
2020-10-01,US,United States,Childcare,60.58496245173451,59.662796269527824
2020-10-01,US,United States,Civil Engineering,18.673901535203814,17.72552967353313
2020-10-01,US,United States,Cleaning & Sanitation,38.46387075117219,38.161715153683765
2020-10-01,US,United States,Community & Social Service,32.78146044325475,31.64695262614944
2020-10-01,US,United States,Construction,51.29696768228706,50.5213403142557
2020-10-01,US,United States,Customer Service,21.512168130043953,20.986508470362747
2020-10-01,US,United States,Data & Analytics,7.513081020202257,6.944685329739869
2020-10-01,US,United States,Dental,44.69004771788671,44.794967842318734
2020-10-01,US,United States,Driving,44.794267121832895,42.78862789571715
2020-10-01,US,United States,Education & Instruction,28.41151355622893,28.25963945512289
2020-10-01,US,United States,Electrical Engineering,14.906832298136646,14.026520909706202
2020-10-01,US,United States,Food Preparation & Service,17.798748797769363,17.07173616561522
2020-10-01,US,United States,Hospitality & Tourism,24.25933360096347,24.217322031821414
2020-10-01,US,United States,Human Resources,18.024822755909568,17.53243004805478
2020-10-01,US,United States,"IT Infrastructure, Operations & Support",16.551064754454583,15.514380846631267
2020-10-01,US,United States,IT Systems & Solutions,8.804439449283507,8.433481373298376
2020-10-01,US,United States,Industrial Engineering,7.273235002919448,6.663502512365702
2020-10-01,US,United States,Installation & Maintenance,32.968454158711545,32.61283555560493
2020-10-01,US,United States,Insurance,34.47875701115338,34.858267263261546
2020-10-01,US,United States,Legal,27.114737595040665,26.557982502550416
2020-10-01,US,United States,Loading & Stocking,30.761461495753252,29.791583162710605
2020-10-01,US,United States,Logistic Support,26.75224556192093,26.069894258440872
2020-10-01,US,United States,Management,10.427294307793321,10.10814137696859
2020-10-01,US,United States,Marketing,20.96411753760717,20.292475520860663
2020-10-01,US,United States,Mechanical Engineering,14.291207382722378,13.32771198221243
2020-10-01,US,United States,Media & Communications,24.873593214809983,23.76727363458995
2020-10-01,US,United States,Medical Information,15.92683100429429,15.413353975249214
2020-10-01,US,United States,Medical Technician,14.097223214668514,13.730845899742
2020-10-01,US,United States,Nursing,16.742952020677496,15.89945122520308
2020-10-01,US,United States,Personal Care & Home Health,35.071630078200386,33.39484614576343
2020-10-01,US,United States,Pharmacy,11.44328034682081,10.68072397444241
2020-10-01,US,United States,Physicians & Surgeons,12.304978971645639,12.002084915465636
2020-10-01,US,United States,Production & Manufacturing,33.277588418285276,32.44587250786892
2020-10-01,US,United States,Project Management,15.372794704335234,14.306058797039773
2020-10-01,US,United States,Retail,13.124016932945601,12.2599358878154
2020-10-01,US,United States,Sales,21.92043432918226,21.084268757647436
2020-10-01,US,United States,Scientific Research & Development,7.969485473137477,7.881620828172676
2020-10-01,US,United States,Security & Public Safety,32.93506771586103,31.31045070172283
2020-10-01,US,United States,Social Science,32.15670436187399,28.711942515469058
2020-10-01,US,United States,Software Development,8.82601490909606,8.369117003937328
2020-10-01,US,United States,Therapy,26.58397696033512,24.64355658828192
2020-11-01,US,United States,Accounting,11.770749280174257,16.2080763527598
2020-11-01,US,United States,Administrative Assistance,29.91493546498502,31.103351800966397
2020-11-01,US,United States,Architecture,26.734675121771893,26.32453407291489
2020-11-01,US,United States,Arts & Entertainment,21.342528323854733,21.52605628033575
2020-11-01,US,United States,Aviation,18.009372907833075,17.665716816705178
2020-11-01,US,United States,Banking & Finance,12.09062788991996,12.680187588915734
2020-11-01,US,United States,Childcare,60.88447524469529,60.31911010570857
2020-11-01,US,United States,Civil Engineering,18.3071930773391,18.092836342752886
2020-11-01,US,United States,Cleaning & Sanitation,36.98700919751248,37.95984430557374
2020-11-01,US,United States,Community & Social Service,32.18956356842702,32.28748339009528
2020-11-01,US,United States,Construction,48.85962356506031,50.23503515537134
2020-11-01,US,United States,Customer Service,20.30358050150931,20.905351908218307
2020-11-01,US,United States,Data & Analytics,7.261068414352398,7.168623148321064
2020-11-01,US,United States,Dental,44.62159188164812,44.83480028905689
2020-11-01,US,United States,Driving,43.26560438199974,43.863105645324005
2020-11-01,US,United States,Education & Instruction,26.7036567191753,28.09273441656315
2020-11-01,US,United States,Electrical Engineering,13.669105233539675,14.195209304067005
2020-11-01,US,United States,Food Preparation & Service,15.45677639293529,16.783095966783502
2020-11-01,US,United States,Hospitality & Tourism,22.801440983259166,23.55588943533724
2020-11-01,US,United States,Human Resources,17.205662126506454,17.648111713202617
2020-11-01,US,United States,"IT Infrastructure, Operations & Support",16.478462458869277,16.12180469082903
2020-11-01,US,United States,IT Systems & Solutions,8.543157774672789,8.629576371641058
2020-11-01,US,United States,Industrial Engineering,6.989067524115756,6.965913808336366
2020-11-01,US,United States,Installation & Maintenance,31.04161976939046,32.2566960713616
2020-11-01,US,United States,Insurance,32.96046151681441,33.568089855363375
2020-11-01,US,United States,Legal,26.11080934274851,26.462903347554384
2020-11-01,US,United States,Loading & Stocking,29.188519672543595,29.818625458633218
2020-11-01,US,United States,Logistic Support,24.8936090083983,26.018789301560087
2020-11-01,US,United States,Management,9.7158934140448,10.073114101698984
2020-11-01,US,United States,Marketing,19.53797459289919,20.23576875910609
2020-11-01,US,United States,Mechanical Engineering,13.785515500614848,13.87652750068491
2020-11-01,US,United States,Media & Communications,24.245442341835187,24.165099744012128
2020-11-01,US,United States,Medical Information,15.328031303994308,15.595807338011276
2020-11-01,US,United States,Medical Technician,13.616535952068846,13.798505737645472
2020-11-01,US,United States,Nursing,17.221406270612547,16.607005792906694
2020-11-01,US,United States,Personal Care & Home Health,34.93682021753039,34.46997785296992
2020-11-01,US,United States,Pharmacy,11.5197174808711,11.17557170256142
2020-11-01,US,United States,Physicians & Surgeons,12.418023118660061,12.289458271933244
2020-11-01,US,United States,Production & Manufacturing,31.322390880273105,32.46711486024146
2020-11-01,US,United States,Project Management,14.91288138172411,14.856445461280648
2020-11-01,US,United States,Retail,12.305618786209099,12.52847365999125
2020-11-01,US,United States,Sales,21.17373187140629,21.342922157448793
2020-11-01,US,United States,Scientific Research & Development,8.477066564456369,8.044317844381858
2020-11-01,US,United States,Security & Public Safety,32.77514990390038,32.03129720498402
2020-11-01,US,United States,Social Science,34.9003984063745,31.68360816430922
2020-11-01,US,United States,Software Development,8.668517584505084,8.626394937275853
2020-11-01,US,United States,Therapy,27.1785940896143,26.125479011772324
2020-12-01,US,United States,Accounting,16.32142270990129,15.739755040471302
2020-12-01,US,United States,Administrative Assistance,29.301703711615062,30.340293374301506
2020-12-01,US,United States,Architecture,25.587088584640494,26.55729595463835
2020-12-01,US,United States,Arts & Entertainment,18.3862660944206,20.765140819996763
2020-12-01,US,United States,Aviation,17.559262510974538,17.834625038677398
2020-12-01,US,United States,Banking & Finance,14.952868060305095,13.485047972824141
2020-12-01,US,United States,Childcare,59.16456891126495,60.21133553589825
2020-12-01,US,United States,Civil Engineering,18.68770215855832,18.55626559036708
2020-12-01,US,United States,Cleaning & Sanitation,34.982286046101954,36.81105533159555
2020-12-01,US,United States,Community & Social Service,31.691654785243273,32.22089293230834
2020-12-01,US,United States,Construction,46.96640459352324,49.040998613623536
2020-12-01,US,United States,Customer Service,17.649669341520376,19.82180599102455
2020-12-01,US,United States,Data & Analytics,7.138512828599103,7.304220754384587
2020-12-01,US,United States,Dental,44.285786750532615,44.532475450022496
2020-12-01,US,United States,Driving,46.51649816130422,44.858789888378944
2020-12-01,US,United States,Education & Instruction,24.71680467729049,26.6106583175649
2020-12-01,US,United States,Electrical Engineering,14.254373937366314,14.276770489680878
2020-12-01,US,United States,Food Preparation & Service,13.648112086189018,15.634545758964558
2020-12-01,US,United States,Hospitality & Tourism,23.695728291316527,23.58550095851305
2020-12-01,US,United States,Human Resources,17.21661524516725,17.48236670919442
2020-12-01,US,United States,"IT Infrastructure, Operations & Support",15.996063650036207,16.341863621120027
2020-12-01,US,United States,IT Systems & Solutions,8.345476964465867,8.564358062807388
2020-12-01,US,United States,Industrial Engineering,7.091982091982092,7.1180948730057665
2020-12-01,US,United States,Installation & Maintenance,30.447486559884716,31.485853495995567
2020-12-01,US,United States,Insurance,30.913459911327717,32.78422614643183
2020-12-01,US,United States,Legal,24.766291830375287,25.997279589388167
2020-12-01,US,United States,Loading & Stocking,27.295434668532447,29.081805278943108
2020-12-01,US,United States,Logistic Support,23.59032472353562,25.07872643128495
2020-12-01,US,United States,Management,9.831835202655952,9.991674308164692
2020-12-01,US,United States,Marketing,18.86202788872539,19.788040006410583
2020-12-01,US,United States,Mechanical Engineering,13.18181818181818,13.752847021718468
2020-12-01,US,United States,Media & Communications,23.859001330986217,24.32601229587713
2020-12-01,US,United States,Medical Information,14.976978871018606,15.41061372643574
2020-12-01,US,United States,Medical Technician,13.115106752953409,13.609621973230256
2020-12-01,US,United States,Nursing,16.681989233305824,16.882115841531956
2020-12-01,US,United States,Personal Care & Home Health,34.741816122702026,34.916755472810934
2020-12-01,US,United States,Pharmacy,10.230132683673263,11.064376837121728
2020-12-01,US,United States,Physicians & Surgeons,13.509812870835237,12.744271653713646
2020-12-01,US,United States,Production & Manufacturing,29.58105302887337,31.39367744247725
2020-12-01,US,United States,Project Management,14.375834941368563,14.887170342475969
2020-12-01,US,United States,Retail,11.570625689182942,12.333420469445878
2020-12-01,US,United States,Sales,19.796657540497375,20.963607913695313
